con1,con2,con3,con4,con5,lib1,lib2,lib3,lib4,lib5,tweet_id
2,3,2,2,1,1,1,2,1,1,x1044631041909108736
1,3,1,1,1,1,1,2,1,1,x1044278870650875905
1,3,1,1,1,1,1,1,1,1,x1044398536987738112
2,3,1,2,1,1,1,2,1,1,x1044282969073111047
2,3,2,2,1,1,2,2,2,1,x1044034274259808256
1,3,1,1,1,1,1,1,1,1,x1044626099853041666
1,3,1,1,1,1,1,2,2,1,x1044347592992272386
1,3,1,1,1,1,1,2,1,1,x1044385624625754113
2,3,1,2,1,1,1,2,1,1,x1044418816774672385
1,3,1,1,1,1,1,1,1,1,x1044419632487170049
1,3,1,1,1,1,1,2,1,1,x1044572874764406792
1,3,1,1,1,1,1,1,1,1,x1044185120238915584
2,3,2,2,1,1,2,2,1,1,x1044284477286088707
1,3,1,2,1,1,1,2,1,1,x1044286865149489154
1,3,1,1,1,1,1,1,1,1,x1044412795666788353
2,3,2,2,2,1,2,2,1,1,x1044580288024727552
1,3,2,1,1,1,1,2,1,1,x1044300171511717888
1,3,1,1,1,1,1,2,1,1,x1044673415846617088
2,3,1,2,1,1,1,1,1,1,x1044627964888043520
1,3,1,1,1,1,1,2,1,1,x1044391846854582272
2,3,1,1,1,1,1,2,1,1,x1044632880046120961
1,2,1,1,1,1,1,1,1,1,x1044014775083180035
2,2,2,1,2,2,2,1,2,2,x1044328026832609285
1,1,1,1,1,1,1,1,1,1,x1044612533728858118
2,1,2,1,2,1,2,1,2,2,x1044305559489585153
2,1,1,1,1,1,1,1,1,1,x1044627278439829504
1,1,1,1,1,1,1,1,1,1,x1044593431035695111
1,1,1,1,1,1,1,1,1,1,x1044359543910731776
1,2,2,2,1,2,2,2,1,2,x1044331195952070656
2,1,2,1,1,2,2,1,2,2,x1044229467214876672
2,2,2,1,1,2,1,1,2,2,x1044383743690108928
1,1,1,1,1,2,1,1,1,2,x1044279409648324608
1,1,1,1,1,1,2,1,1,1,x1044381382229856256
1,1,1,1,1,1,2,1,1,1,x1044282055536783360
1,2,1,1,1,1,1,1,1,1,x1044013547854934017
2,2,2,2,2,2,2,2,2,2,x1044415258822148096
1,2,1,1,1,1,1,1,1,1,x1044040956993888258
2,2,2,2,2,2,1,2,2,2,x1044299576092516354
2,2,2,2,2,2,2,2,2,2,x1044222067955118080
1,1,1,1,1,2,1,1,1,1,x1044562926173130757
1,1,1,1,1,2,2,1,1,1,x1044651659270529024
1,1,1,1,1,2,2,1,2,1,x1044443779338506240
3,2,2,2,2,2,2,2,2,2,x1044121658288689152
1,1,1,1,1,2,1,1,1,2,x1044351175527714818
1,2,1,1,1,1,2,2,2,2,x1044571781066117120
1,1,1,1,1,1,1,1,1,1,x1044663807065411584
1,1,1,1,2,2,2,1,2,1,x1044378180235264001
1,1,1,1,1,2,1,1,1,1,x1044283169200050181
1,1,1,1,1,2,2,1,2,1,x1044296566851362827
1,1,1,1,1,2,1,1,1,1,x1044619668349210625
1,1,2,1,2,2,2,2,2,2,x1044355969721995264
1,1,1,1,1,2,1,1,2,1,x1044343789077360640
1,1,1,1,1,2,1,1,2,1,x1044377968175452161
1,1,1,1,1,1,1,1,1,1,x1044295171339407361
2,1,2,2,2,2,2,2,1,2,x1044340005441695744
1,1,1,1,1,1,1,1,1,1,x1044279714804912133
1,1,2,1,1,1,2,1,1,1,x1044628199664218113
1,1,2,1,1,2,1,1,2,1,x1044355780747628545
1,1,1,1,1,1,2,1,1,1,x1044363830275399680
2,2,1,1,1,2,2,1,2,1,x1044444589669605377
1,1,1,1,1,1,1,1,1,1,x1044055793170108418
1,1,1,1,1,1,1,1,1,1,x1044230402897051648
1,1,1,1,1,1,2,1,1,1,x1044309098706145281
1,1,1,1,1,1,1,1,1,1,x1044404745421684737
1,1,1,1,1,2,1,1,1,1,x1044218056120119296
2,2,2,1,2,2,2,2,2,2,x1044597079182430208
1,1,1,1,1,1,1,1,1,1,x1044595381244293120
2,1,2,1,2,2,2,2,2,2,x1044174073838764032
2,1,2,1,2,2,2,2,2,2,x1044576498760503297
2,2,2,2,2,2,2,2,2,2,x1044284279029608448
1,2,2,1,2,2,2,2,2,2,x1044110035675230208
1,2,1,2,2,2,2,1,2,2,x1044597071389634560
1,1,1,1,1,1,1,1,1,1,x1044386894568718337
1,1,1,1,1,1,2,1,2,1,x1044295811578892290
1,2,2,1,2,2,2,2,2,2,x1044277840475312134
1,1,1,1,1,2,1,1,2,1,x1044300557714956290
1,2,2,1,1,2,2,2,2,1,x1044296990828494848
1,1,1,1,1,2,2,1,2,1,x1044535783347171328
1,1,1,1,1,1,1,1,1,1,x1044193700237185026
1,1,1,1,1,1,1,1,1,1,x1044287795647401985
2,1,1,2,2,2,2,1,2,2,x1044673777601105920
2,2,2,1,2,2,2,2,2,2,x1044075231869116417
1,1,1,1,1,1,1,1,1,1,x1044376745795833857
2,2,2,1,1,2,2,2,2,2,x1044321068847177734
2,2,2,1,2,2,2,2,2,1,x1044292493951537155
1,1,1,1,1,1,2,1,1,1,x1044285058134224897
2,1,1,1,1,2,2,1,2,1,x1044292128338333697
2,2,1,1,1,2,2,1,2,1,x1044566105103237120
1,3,1,1,1,1,2,1,1,1,x1044279959513030656
1,1,1,1,1,1,1,1,1,1,x1044376830336270336
1,1,1,1,2,2,1,1,2,1,x1044551176128266240
1,1,2,2,2,2,2,2,2,1,x1044300851907579905
1,1,1,1,1,2,2,1,2,1,x1044301196620587008
1,1,1,1,1,1,2,1,1,1,x1044657136259801088
1,1,1,1,1,2,2,1,1,1,x1044425041218334721
2,1,1,1,1,1,2,1,1,1,x1044331806508625920
1,1,1,1,1,1,1,1,1,1,x1044388454367449088
2,1,2,1,2,2,2,2,2,1,x1044314208735830016
2,1,2,1,1,2,1,1,1,1,x1044170387339259904
1,1,2,2,1,1,2,1,2,1,x1044424567693987840
1,1,1,2,1,1,1,1,1,1,x1044188290117771264
2,1,2,2,2,2,2,2,2,1,x1044379702398517248
1,1,1,2,1,1,2,1,1,1,x1044435933578317825
1,1,1,2,1,1,2,1,1,1,x1044510820665720832
2,1,1,2,1,2,2,2,2,1,x1044656104393838592
1,1,1,1,1,1,2,1,1,1,x1044619401348222980
1,1,1,2,1,2,2,1,2,2,x1044349845262270464
1,1,1,1,1,1,1,1,1,1,x1044278652899332097
1,1,1,1,1,2,1,1,2,1,x1044633913623281668
2,1,1,1,1,2,1,2,1,2,x1044406544484507649
1,1,1,1,1,1,1,1,2,1,x1044394836873412608
1,1,1,1,1,2,1,1,2,1,x1044322888348766208
2,1,2,1,2,2,2,2,2,1,x1044043316508205057
1,1,1,1,1,1,2,1,2,1,x1044411745954136064
1,1,1,1,1,1,2,1,1,1,x1044299773707149313
1,1,1,1,1,1,1,1,2,1,x1044301521536438272
1,1,1,1,1,2,2,1,1,1,x1044248748380114944
1,1,1,1,1,1,1,1,1,1,x1044290290587242496
1,1,1,1,1,2,2,1,2,1,x1044019226707726337
1,1,1,1,1,1,1,1,2,1,x1044181360020213760
1,1,1,1,1,1,1,1,2,1,x1044618587128745986
2,1,1,1,1,2,2,2,2,1,x1044567078634770433
1,1,2,1,1,1,2,2,2,1,x1044532073569144832
1,2,1,1,1,1,2,1,1,1,x1044019452587765762
1,1,1,1,2,2,1,1,2,1,x1044296995320598529
1,1,1,1,1,1,2,1,2,1,x1044279870140878848
2,2,1,1,2,2,2,2,2,2,x1044278286753435648
1,1,1,1,1,1,1,2,2,1,x1044228415061020672
1,1,1,1,2,2,1,2,2,1,x1044336808882917376
1,1,1,1,1,1,1,1,2,1,x1044364690493706240
1,1,1,1,1,1,1,1,1,1,x1044423825121845252
1,1,1,1,2,2,2,1,2,1,x1044331220069281792
1,1,1,1,1,2,2,1,2,1,x1044506595336556544
1,1,1,1,1,1,1,1,2,1,x1044478120676470784
1,2,1,1,1,2,1,2,2,2,x1044087430448631808
3,1,1,1,1,2,1,1,2,1,x1044287722599452674
1,1,1,1,1,1,1,1,2,1,x1044321144449503232
1,1,1,1,1,1,1,1,2,1,x1044342035392745473
1,1,1,1,1,1,1,1,1,1,x1044283022902616064
1,1,1,1,2,1,2,2,2,1,x1044383393004294149
1,1,1,1,2,1,2,1,2,2,x1044648163645296645
1,1,1,1,1,1,1,1,1,1,x1044422235639795712
1,1,1,1,1,1,1,1,2,1,x1044547039793750016
2,1,2,1,2,2,3,2,2,1,x1044594717848207361
2,1,1,1,1,1,2,2,2,2,x1044023818346389505
1,1,1,1,1,1,2,1,2,1,x1044027482008162304
2,2,1,1,1,2,2,2,2,1,x1044290710483218436
1,1,1,1,1,1,2,1,1,1,x1044391233127419904
1,1,1,1,1,1,1,1,2,1,x1044307866679726080
1,1,1,1,1,2,1,1,2,1,x1044624411276578816
1,1,2,1,1,1,2,1,1,1,x1044287237423337472
1,1,1,1,1,2,2,2,2,1,x1044305001731051521
2,1,2,1,1,2,2,2,2,2,x1044316460963844096
2,2,2,1,1,2,2,2,2,2,x1044208011970048001
1,1,1,1,1,1,2,1,2,1,x1044563018644901890
1,1,1,1,1,1,1,1,2,1,x1044067486122102784
1,1,1,1,1,2,2,2,1,1,x1044355032056041472
1,1,1,1,1,1,2,1,1,1,x1044291950248153088
1,1,1,1,1,1,2,1,1,1,x1044384102886113281
1,1,1,1,1,1,2,1,1,1,x1044283247730020357
1,1,1,1,1,1,1,1,2,1,x1044456468639096832
1,1,1,1,1,2,1,1,2,1,x1044398040704937985
2,1,1,1,1,1,1,1,2,1,x1044285167823704064
1,1,1,1,1,1,2,1,1,1,x1044066028966293504
2,1,1,1,1,2,2,1,2,1,x1044278543058907141
2,1,1,1,1,2,2,2,2,1,x1044367434692661248
1,1,2,1,1,2,2,2,2,1,x1044381915007131650
1,1,1,1,1,1,2,1,2,1,x1044278501061341186
1,1,1,1,1,1,2,1,1,1,x1044249011983605761
1,1,1,1,1,1,2,1,1,1,x1044279080860835840
1,1,1,1,1,1,2,1,1,1,x1044279068407918592
1,1,1,1,1,1,2,1,2,1,x1044386964026339329
1,1,1,1,1,1,2,1,1,1,x1044389150873604096
2,1,2,1,2,2,1,2,2,2,x1044377557595025411
1,1,1,1,1,2,2,2,2,1,x1044405969965334528
1,1,1,1,1,1,1,1,1,1,x1044561363757146112
1,1,1,1,2,2,1,2,2,1,x1044227414476361728
1,1,1,1,1,1,2,1,2,1,x1044341338810937344
1,1,1,1,1,2,2,1,2,2,x1044631315985895424
2,1,1,1,1,2,2,2,2,2,x1044542049838649345
2,1,1,1,1,2,2,2,2,1,x1044378708247801856
1,1,1,1,1,1,2,1,1,1,x1044290873226416128
1,1,1,1,1,1,2,1,1,1,x1044377810700308481
1,1,1,1,1,1,1,1,2,1,x1044325460946157569
1,1,1,1,1,1,1,1,2,1,x1044434177163231232
1,1,1,1,1,1,2,1,2,1,x1044615636863848448
1,1,1,1,1,2,2,1,1,1,x1044660252862550016
1,1,1,1,1,1,2,1,2,1,x1044317290869796864
1,1,1,1,1,1,1,1,2,1,x1044346117134127110
1,2,2,1,2,2,1,1,2,2,x1044462384272871424
1,1,1,1,1,2,2,1,2,2,x1044382839901491202
1,1,1,1,2,2,2,1,2,2,x1044539406458245121
2,2,2,1,1,2,2,2,2,1,x1044314590903971842
1,1,1,1,1,2,1,2,2,1,x1044288189979086848
1,1,1,1,1,1,1,1,2,1,x1044278344605405184
2,1,1,1,1,1,2,1,2,1,x1044636311196512258
2,2,2,1,1,1,2,2,1,2,x1044476280240918528
2,1,1,1,1,1,2,2,2,2,x1044358067486285824
1,1,1,1,1,1,2,1,1,2,x1044227630789124096
1,1,1,1,1,1,2,1,1,1,x1044662455853625346
1,1,1,1,1,1,2,1,1,1,x1044440075562622977
2,2,2,2,2,2,2,2,2,2,x1044305174934605824
1,1,1,1,1,1,1,1,1,1,x1044424312751607808
1,1,1,1,1,1,2,1,2,1,x1044415396458254337
1,1,1,1,1,1,2,1,2,1,x1044026645093527552
2,1,1,1,1,2,2,1,2,1,x1044284124666552321
1,1,1,1,1,1,2,2,1,1,x1044310836205015040
1,1,1,1,1,1,2,2,2,1,x1044073120196435968
1,1,1,1,1,2,2,2,2,1,x1044514055069806593
1,1,1,1,1,1,1,1,2,1,x1044031312762331136
1,1,2,1,1,2,2,2,1,1,x1044419923135680517
1,1,1,1,1,1,2,1,2,1,x1044343208799621125
1,1,1,1,1,1,1,1,2,1,x1044376495899234305
1,1,1,1,1,1,2,1,1,1,x1044300061755285504
1,1,1,1,1,1,2,1,2,1,x1044680010278285312
1,2,2,1,1,2,2,2,1,2,x1044389011593318400
1,1,1,1,1,1,2,2,2,2,x1044058747071594502
1,1,1,1,1,1,2,1,2,1,x1044378312171286528
1,1,1,1,1,2,2,1,2,2,x1044562823236464641
2,2,2,1,2,2,2,2,2,2,x1044369270778613761
2,1,2,1,1,2,2,2,2,1,x1044284359497445377
1,1,1,1,1,1,2,1,1,1,x1044310477466226689
1,1,1,1,1,1,2,1,2,1,x1044322437029142528
1,2,2,2,2,2,2,2,2,2,x1044670606975922176
1,1,1,1,1,1,2,1,2,1,x1044297255489032193
1,1,1,1,1,1,2,1,2,1,x1044280303177682944
1,1,1,1,1,1,2,1,1,1,x1044619942639759360
1,1,2,1,1,2,2,1,2,2,x1044438445274398721
1,1,2,1,1,2,2,1,2,1,x1044283385554849792
2,1,1,1,2,1,2,2,2,1,x1044144189511016448
1,1,1,1,1,1,2,1,2,1,x1044279521476849666
2,1,1,1,1,2,2,2,2,1,x1044334441525628928
2,1,2,1,1,2,2,2,2,1,x1044305039395835904
2,1,2,1,1,2,2,2,2,1,x1044566596990185472
2,1,2,1,1,2,2,2,2,1,x1044279640112734208
1,1,1,1,1,1,2,1,1,1,x1044380107345973248
1,1,1,1,1,1,2,1,1,1,x1044416570670436352
2,1,2,1,1,2,2,2,2,1,x1044301217965445121
1,1,1,1,1,2,2,1,2,1,x1044620995842265093
1,1,1,2,1,2,2,2,2,2,x1044306175217389568
1,1,1,1,1,1,1,1,1,1,x1044523767513460736
1,1,1,1,1,1,1,1,2,1,x1044514119293038592
1,1,1,1,1,1,2,1,1,1,x1044422021734531072
1,1,1,1,1,2,2,1,2,1,x1044387530232205319
2,1,1,1,2,2,2,2,2,1,x1044329035499819009
1,1,1,1,1,1,2,1,1,1,x1044311661128093696
1,1,1,1,1,1,2,1,2,1,x1044592686089601024
1,1,1,1,1,1,2,1,2,1,x1044377638943576064
1,1,1,1,1,1,2,1,2,1,x1044289806929416193
1,1,1,1,1,1,2,1,2,1,x1044389061119533056
1,1,1,1,1,1,2,1,1,1,x1044018744614440961
1,1,1,1,1,1,2,1,1,1,x1044656959964803072
1,1,1,1,1,1,2,1,2,1,x1044574776977756160
1,2,2,1,1,2,2,2,2,2,x1044289958536794112
2,1,1,1,1,1,2,1,1,1,x1044337349746921472
2,1,2,1,2,2,2,1,2,1,x1044389850194071552
1,1,1,1,1,1,2,1,1,1,x1044307305058177028
1,1,1,1,1,1,1,1,1,1,x1044412800175656960
1,1,1,1,2,2,2,2,2,1,x1044363039737348096
1,1,1,1,1,1,2,1,1,1,x1044308953948192771
1,1,1,1,1,1,1,1,1,1,x1044403722279952385
1,1,1,1,1,1,2,1,2,1,x1044283152766840832
1,1,1,1,1,1,2,1,2,1,x1044420059928694784
1,1,1,1,1,1,2,1,1,1,x1044577137871572997
2,1,2,1,2,2,2,2,2,1,x1044285711585865728
1,1,1,1,1,1,2,1,1,1,x1044319473082277890
1,1,1,1,1,1,2,1,2,1,x1044324080957173760
1,1,1,1,1,1,2,1,1,1,x1044157958924455936
1,1,1,1,1,2,2,2,2,1,x1044340094025584640
2,1,1,1,1,2,2,2,2,1,x1044623474868858880
1,1,1,1,1,2,2,2,2,1,x1044386980677787648
1,1,1,1,1,1,1,1,1,1,x1044377836503617536
1,2,1,1,1,1,2,1,1,1,x1044598088210542592
1,1,1,1,1,1,1,1,1,1,x1044216882335748097
1,2,1,2,1,1,1,2,2,1,x1044046753983598593
2,2,2,2,1,1,1,2,1,1,x1044308046711836672
2,2,1,1,1,2,1,1,1,1,x1044395710383185921
2,2,2,2,1,1,1,1,2,1,x1044589945535500289
2,2,1,1,1,1,1,1,1,1,x1044356775380766720
2,2,2,1,1,2,2,2,2,1,x1044370025484890112
1,1,1,1,1,1,1,1,1,1,x1044069984178237441
2,2,2,1,1,2,2,2,2,1,x1044285389912133633
2,2,2,1,1,2,2,1,2,1,x1044309558221578240
1,1,1,1,1,1,1,1,3,1,x1044623100028100609
1,1,1,1,1,1,1,2,1,1,x1044629299574317056
2,2,2,2,1,2,1,2,2,2,x1044304752908087296
2,2,2,2,1,2,2,2,2,2,x1044559023503290368
1,1,1,1,1,1,1,1,1,1,x1044657048846299136
1,2,1,1,1,1,1,2,1,1,x1044279455215169536
2,2,2,1,1,1,1,2,1,2,x1044254353375350784
1,2,2,1,1,1,1,1,1,1,x1044037837799247873
1,2,1,1,1,1,1,2,1,1,x1044019972291227648
1,1,2,1,1,1,1,1,1,1,x1044342603158835200
1,1,1,1,1,2,1,1,1,1,x1044286570432540672
2,2,2,2,1,2,2,2,2,2,x1044329298063233025
2,2,2,1,1,1,1,2,2,2,x1044415805423792128
1,1,1,1,1,1,1,2,1,1,x1044369985248919552
1,2,1,1,1,1,1,2,1,1,x1044286840621142017
1,2,2,1,1,2,1,1,1,1,x1044546146083966976
1,1,1,1,1,1,1,2,1,1,x1044383224775004160
2,2,2,1,1,1,2,1,1,1,x1044279166408019969
1,1,1,1,1,1,1,2,1,2,x1044438586706161664
2,2,1,1,1,1,1,1,1,1,x1044303768114921472
1,2,1,1,1,1,1,2,1,1,x1044353099555639296
1,1,1,1,1,1,1,2,1,1,x1044618934123524096
2,2,1,1,1,1,1,2,1,1,x1044278160341241856
1,1,2,1,1,2,1,2,1,2,x1044035043834908674
2,2,1,1,1,2,1,1,1,2,x1044296278555930624
1,1,1,1,1,1,1,1,1,1,x1044324772744695809
1,2,1,1,1,1,1,2,1,1,x1044232889699880960
2,2,2,1,2,1,2,2,2,2,x1044303781339516928
1,1,2,1,1,1,1,1,1,1,x1044344828195221504
1,2,1,1,1,2,1,1,1,1,x1044066401051389952
1,1,1,1,1,1,1,1,1,1,x1044416859754369028
2,2,2,2,2,2,2,2,2,2,x1044379594365710338
2,2,1,2,1,1,2,2,1,2,x1044593585830719488
2,2,2,1,1,2,2,2,1,1,x1044336801534611456
2,1,1,1,1,1,1,2,1,2,x1044092854262542336
2,2,2,2,1,2,2,2,1,1,x1044471258539335680
2,1,1,2,1,1,2,2,1,2,x1044563759673626624
2,1,1,1,1,2,1,2,1,2,x1044577650285711360
2,2,2,1,1,2,2,2,1,2,x1044618768515837952
1,1,1,1,1,2,1,2,1,1,x1044358360311705606
2,2,2,2,2,2,2,2,2,2,x1044287901176090624
2,1,1,1,1,2,1,2,1,1,x1044320478003961857
1,1,1,1,1,1,1,1,1,2,x1044225645771862016
1,1,1,1,1,2,1,1,1,1,x1044426839203008512
3,1,1,1,1,1,1,1,1,1,x1044672376858972160
2,2,1,1,1,1,1,1,1,1,x1044015276403171330
1,1,1,1,1,1,1,2,1,1,x1044477328997343232
1,2,2,2,1,1,2,2,1,2,x1044384595171573760
1,2,2,2,1,2,2,2,1,2,x1044291116642766848
1,1,1,1,1,3,2,2,1,1,x1044670758436298752
1,1,1,1,1,1,1,1,1,1,x1044089476375556096
1,2,2,1,1,2,1,2,1,2,x1044085951172161536
1,1,1,1,1,1,1,1,1,1,x1044404992113688576
1,1,1,1,1,1,1,1,1,1,x1044305064695721984
1,1,1,1,1,1,1,1,1,2,x1044655395787038720
1,1,1,1,1,1,1,2,1,2,x1044379826293862400
2,2,2,2,1,2,1,2,1,2,x1044402056554053632
1,2,1,1,1,1,1,2,1,1,x1044553346407911424
2,2,2,2,2,2,2,2,2,1,x1044438444863352837
1,1,1,1,1,1,1,2,1,1,x1044110594998185986
1,1,1,1,1,1,1,1,1,1,x1044385565108523009
1,1,1,1,1,1,1,1,1,1,x1044395074061324289
1,1,1,1,1,1,1,2,1,1,x1044037900575354880
2,1,1,1,1,2,1,2,1,2,x1044399420433944581
2,1,1,1,1,1,1,2,1,2,x1044282538670395392
2,2,2,2,1,2,1,1,1,2,x1044624704898826240
2,2,2,1,1,2,1,2,1,1,x1044524288886411264
2,1,1,1,1,1,1,2,1,2,x1044344212270075904
2,1,2,1,1,1,1,2,1,2,x1044288933985746945
2,2,1,1,1,2,1,2,2,2,x1044298897986867205
1,1,1,1,1,1,1,1,1,1,x1044412150964527109
1,1,1,1,1,1,1,1,1,2,x1044318251021488129
2,2,2,1,1,2,2,2,1,2,x1044397704842039296
1,1,1,1,1,1,1,1,1,2,x1044481017367543808
2,1,1,1,1,1,1,2,1,1,x1044203872611454976
1,1,1,1,1,1,1,2,1,2,x1044618541545086976
1,1,1,1,1,1,1,1,1,1,x1044365769092608000
1,1,2,2,1,1,2,1,1,2,x1044316402579107843
1,1,1,1,1,1,1,1,1,1,x1044385076811898881
1,2,1,1,1,1,1,1,1,1,x1044633984838381568
2,2,1,1,1,2,1,2,1,2,x1044278327396249600
1,1,1,1,1,1,1,1,1,1,x1044366167928918016
3,2,1,1,1,2,2,2,1,2,x1044318796016750592
1,2,1,1,1,2,2,1,1,1,x1044384654676185088
2,2,2,2,2,2,2,2,2,2,x1044355329562234881
1,1,1,1,1,1,1,1,1,2,x1044295565553610752
1,1,1,1,1,1,1,2,1,2,x1044461161687670785
2,1,2,2,1,1,1,2,1,2,x1044302017089478656
3,2,2,2,1,1,1,2,1,1,x1044279946565353472
1,1,1,1,1,1,1,2,1,2,x1044297065717616640
2,2,1,2,1,1,2,2,2,2,x1044390939723206656
1,1,1,1,1,1,1,1,1,1,x1044264934199218176
1,1,1,1,1,1,1,1,1,1,x1044378111817773056
1,2,1,1,1,1,1,1,1,1,x1044409885218168832
1,1,1,1,1,1,1,1,1,1,x1044044949111672832
2,2,1,1,1,1,1,2,1,1,x1044391072401694720
1,1,1,1,1,1,1,1,1,1,x1044202004535549952
2,2,1,2,1,1,2,2,2,2,x1044560506659442690
1,1,2,1,1,1,1,2,1,1,x1044382770137649152
2,2,2,2,2,1,2,2,2,2,x1044584951742492672
1,1,2,1,1,1,1,1,1,1,x1044293777421160448
1,1,2,1,1,1,1,2,1,1,x1044377982834368512
2,1,1,1,1,1,1,1,1,1,x1044160745410375680
2,2,2,2,1,2,2,2,2,1,x1044481177732747265
1,1,1,1,1,1,1,2,1,1,x1044421765085188096
2,1,1,1,1,1,1,2,1,1,x1044654763722371072
2,1,2,2,1,1,2,1,1,1,x1044309620897062919
1,1,1,1,1,2,1,2,1,1,x1044439463697534977
1,1,1,1,1,2,1,2,1,1,x1044599240519905281
2,1,2,1,1,1,1,1,1,1,x1044367034916556800
2,2,1,1,1,1,1,2,1,2,x1044304124324589568
2,1,1,1,1,1,1,2,1,2,x1044381362093006850
2,2,2,2,1,2,1,2,2,2,x1044329455089590272
1,2,1,1,1,1,1,2,1,1,x1044368038605336576
2,2,1,1,1,1,1,1,1,1,x1044345009779216391
2,1,1,1,1,1,1,1,1,1,x1044328145783058438
1,1,1,1,1,1,1,2,1,1,x1044557530926653440
2,1,1,1,1,1,1,2,1,2,x1044303403663470594
1,1,1,1,1,1,1,1,1,1,x1044283657802928128
2,2,2,2,2,2,2,2,2,2,x1044589666194919424
2,2,2,1,1,1,1,2,1,2,x1044417393215369218
1,1,1,1,1,1,1,2,1,2,x1044332534845210624
1,1,1,1,1,1,1,2,1,1,x1044066579468767232
1,1,1,1,1,1,1,2,1,1,x1044450935831855105
1,1,1,1,1,1,1,2,1,1,x1044333845804445696
1,1,1,1,1,1,1,2,1,1,x1044325166963195905
2,2,2,2,2,2,2,2,2,2,x1044076736009392128
2,2,2,2,2,2,2,2,2,2,x1044067362213957632
1,1,1,1,1,1,1,1,1,1,x1044619162038022144
2,1,1,1,1,1,1,2,1,2,x1044402523375894529
2,1,2,2,1,1,1,2,2,2,x1044356782494240769
2,1,2,1,1,1,1,2,1,2,x1044294021521248258
1,1,2,1,1,1,1,1,1,2,x1044377904895991809
2,2,1,1,1,2,1,2,1,2,x1044321671862046721
1,1,1,2,1,1,1,2,1,2,x1044046327859085312
2,2,2,2,1,1,2,1,1,2,x1044384187934015488
1,1,1,1,1,1,1,3,1,2,x1044412137437900802
1,1,1,1,1,1,1,1,1,2,x1044317293730299904
2,1,1,1,1,1,1,2,1,2,x1044332934717722627
2,2,2,1,1,1,1,2,1,2,x1044376029404569603
1,1,1,1,1,1,1,1,1,1,x1044285319263244290
1,2,1,1,1,1,1,2,1,2,x1044674663173898240
2,1,2,1,2,1,1,2,1,2,x1044406922768777217
1,1,1,1,1,1,1,1,1,1,x1044279647310159872
1,1,1,1,1,1,1,1,1,1,x1044473716699271168
1,1,2,1,1,1,1,2,1,1,x1044059925650055168
1,1,1,1,1,1,1,1,1,1,x1044055313094045696
1,1,1,1,1,1,1,1,1,1,x1044279034652196864
1,2,1,1,1,1,1,2,1,1,x1044281931591024640
1,2,1,1,1,1,1,2,1,1,x1044177465936150528
1,1,1,1,1,1,1,1,1,1,x1044294742895353860
2,2,1,1,1,2,1,2,1,1,x1044285225034027008
2,2,1,1,1,2,1,2,2,2,x1044385524528631809
1,1,1,1,1,1,1,2,1,1,x1044303122464735232
1,1,1,1,1,1,1,1,1,1,x1044345526802624512
2,2,2,2,1,2,2,2,2,1,x1044320182372577280
3,1,1,1,1,1,1,2,1,1,x1044289520219426816
1,1,1,1,1,1,1,1,1,1,x1044551741012934656
1,2,1,1,1,2,1,2,1,2,x1044041131246456832
2,2,2,2,1,1,2,2,1,2,x1044301323934535680
1,2,1,1,1,1,1,2,1,1,x1044568824673193986
2,2,1,2,1,1,1,1,2,2,x1044387078157545478
2,2,1,1,1,2,1,1,2,1,x1044243076968042497
2,2,1,1,1,1,1,2,1,2,x1044397682452819969
1,1,1,1,1,1,1,1,1,1,x1044400124968009728
2,2,3,2,1,1,1,1,2,2,x1044290461421260800
2,2,1,1,1,2,1,2,1,2,x1044395476626407431
2,2,2,2,2,2,2,1,2,1,x1044390639171817472
1,1,1,1,1,1,1,2,1,1,x1044302270366720011
1,1,1,1,1,1,1,1,1,1,x1044390343058362368
1,1,1,1,1,1,1,1,1,1,x1044451371569704960
1,1,1,1,1,1,1,2,1,1,x1044451129298485248
2,2,2,1,1,2,2,1,2,2,x1044296955877367809
2,2,2,1,1,1,2,1,2,2,x1044397568535523333
2,2,2,1,1,1,1,2,1,1,x1044284902974402563
1,1,1,1,1,1,1,1,1,1,x1044300153732116481
1,1,1,1,1,1,1,2,1,1,x1044295900514803712
2,2,2,1,1,1,1,2,1,1,x1044398296154857474
1,1,1,1,1,1,1,1,1,2,x1044392694225809409
1,1,1,1,1,1,1,1,1,1,x1044278009866440704
1,2,1,1,1,1,1,2,1,2,x1044446026671816705
2,1,2,1,1,1,1,1,1,2,x1044553095387205632
1,2,1,1,1,1,1,2,1,1,x1044619622350290944
1,1,1,1,1,1,1,1,1,3,x1044374803392679936
2,2,1,1,1,1,1,2,1,1,x1044618809208967168
1,2,1,1,1,1,1,2,1,2,x1044352926226010112
1,2,1,1,1,1,1,2,1,1,x1044283045367373824
1,1,1,1,1,1,1,1,1,1,x1044072143523319808
1,2,1,1,1,1,1,2,1,1,x1044289462036041730
2,2,1,2,2,1,1,2,1,1,x1044285228561453058
1,1,2,1,1,1,1,2,1,1,x1044401015359967232
2,1,2,1,1,1,1,2,1,1,x1044622518072545285
1,1,1,1,1,1,1,1,1,2,x1044293349631545347
1,2,1,1,1,1,1,2,1,1,x1044397298342662144
1,2,2,1,1,1,1,2,1,1,x1044014433784266752
1,1,1,1,1,1,1,2,1,1,x1044044058711273474
1,2,1,1,1,1,1,2,1,2,x1044399755940548610
2,2,2,1,1,1,1,2,1,1,x1044628979636981760
